"fipscounty","AAR_county","AAR_norm","decile","bottom_decile","upper_decile","negative_shock","positive_shock","unaffected","aar_category","quartile","bottom_quartile","upper_quartile"
40085,0.135940020829214,1.67940661667053,10,"0","1",0,0,"0","3",4,"0","1"
40087,-0.0911026922413054,-0.219019937403525,5,"0","0",0,0,"1","1",2,"0","0"
40089,0.00381673018569852,0.57465253768193,9,"0","0",0,0,"1","1",4,"0","1"
40091,-0.0759897467207937,-0.0926524504298182,5,"0","0",0,0,"1","1",2,"0","0"
40093,0.0356946625361674,0.841201119861308,9,"0","0",0,0,"1","1",4,"0","1"
40095,-0.152604111662661,-0.733266469096807,2,"0","0",1,0,"0","0",1,"1","0"
40097,-0.133570605137906,-0.574117057450574,3,"0","0",0,0,"0","3",1,"1","0"
40099,-0.111337995806922,-0.388218222163201,4,"0","0",0,0,"0","3",2,"0","0"
40101,-0.0858475875837122,-0.175079173608501,5,"0","0",0,0,"1","1",2,"0","0"
40103,-0.0932121010280433,-0.236657841743122,5,"0","0",0,0,"1","1",2,"0","0"
40105,0.0116675570885307,0.640297534881846,9,"0","0",0,0,"1","1",4,"0","1"
40107,0.10329995581518,1.40648543232007,10,"0","1",0,0,"0","3",4,"0","1"
40109,-0.0455507609231006,0.161864323686932,7,"0","0",0,0,"1","1",3,"0","0"
40111,-0.0251549486298962,0.332404708470401,8,"0","0",0,0,"1","1",3,"0","0"
40113,0.0423364540180416,0.896736719948576,9,"0","0",0,0,"1","1",4,"0","1"
40115,-0.139173088698351,-0.620962443572297,3,"0","0",0,0,"0","3",1,"1","0"
40117,0.0297390880171759,0.791403349835064,9,"0","0",0,0,"1","1",4,"0","1"
40119,-0.111322458239023,-0.388088304179552,4,"0","0",0,0,"0","3",2,"0","0"
40121,-0.0695711414784832,-0.038983030842076,6,"0","0",0,0,"1","1",3,"0","0"
40123,-0.0676860544616891,-0.0232208017838347,6,"0","0",0,0,"1","1",3,"0","0"
40125,-0.089901187343128,-0.208973507052592,5,"0","0",0,0,"1","1",2,"0","0"
40127,-0.0662488258445762,-0.0112033583076598,6,"0","0",0,0,"1","1",3,"0","0"
40129,0.0699961870060838,1.12801466264471,10,"0","1",0,0,"1","1",4,"0","1"
40131,-0.159423487772994,-0.790286950023021,2,"0","0",1,0,"0","0",1,"1","0"
40133,0.0060305448062679,0.5931634354978,9,"0","0",0,0,"1","1",4,"0","1"
40135,-0.0616507468800973,0.0272436593739192,6,"0","0",0,0,"1","1",3,"0","0"
40137,-0.0428200312473638,0.184697427019372,7,"0","0",0,0,"1","1",3,"0","0"
40139,-0.0330767059559928,0.266166623753181,7,"0","0",0,0,"1","1",3,"0","0"
40141,-0.124164962904201,-0.495471410853498,3,"0","0",0,0,"0","3",2,"0","0"
40143,-0.0571360632390191,0.0649933637866064,6,"0","0",0,0,"1","1",3,"0","0"
40145,-0.225646061355757,-1.34400959748624,1,"1","0",1,0,"0","0",1,"1","0"
40147,-0.110181309500689,-0.378546544227413,4,"0","0",0,0,"0","3",2,"0","0"
40149,0.0426616511122458,0.899455868211896,9,"0","0",0,0,"1","1",4,"0","1"
40151,-0.0375151122590264,0.229054715295535,7,"0","0",0,0,"1","1",3,"0","0"
40153,0.0593197401414215,1.03874313326186,10,"0","1",0,0,"1","1",4,"0","1"
40999,0.50298107776859,4.74843481627934,10,"0","1",0,1,"0","2",4,"0","1"
41001,-0.170621842413822,-0.883922431754965,2,"0","0",1,0,"0","0",1,"1","0"
41003,-0.0931493591955218,-0.23613322344862,5,"0","0",0,0,"1","1",2,"0","0"
41005,-0.118081671749993,-0.444605733170523,3,"0","0",0,0,"0","3",2,"0","0"
41007,-0.105875606279337,-0.342544237794268,4,"0","0",0,0,"0","3",2,"0","0"
41009,-0.198841514447796,-1.11988232675463,1,"1","0",1,0,"0","0",1,"1","0"
41011,-0.127861856990791,-0.526383135817785,3,"0","0",0,0,"0","3",2,"0","0"
41013,-0.260653284089178,-1.63672386399022,1,"1","0",1,0,"0","0",1,"1","0"
41015,-0.172286972378331,-0.897845481289825,2,"0","0",1,0,"0","0",1,"1","0"
41017,-0.139601807556882,-0.624547193130036,3,"0","0",0,0,"0","3",1,"1","0"
41019,-0.22929636459445,-1.3745317512477,1,"1","0",1,0,"0","0",1,"1","0"
41021,-0.112861294102879,-0.400955340636249,4,"0","0",0,0,"0","3",2,"0","0"
41023,-0.281065864275706,-1.80740445417166,1,"1","0",1,0,"0","0",1,"1","0"
41025,-0.235774570406138,-1.4286995233349,1,"1","0",1,0,"0","0",1,"1","0"
41027,-0.171666146033298,-0.892654417445756,2,"0","0",1,0,"0","0",1,"1","0"
41029,-0.118306965471867,-0.446489535466083,3,"0","0",0,0,"0","3",2,"0","0"
41031,-0.234046168449451,-1.41424742255478,1,"1","0",1,0,"0","0",1,"1","0"
41033,-0.104908992491445,-0.334461858678676,4,"0","0",0,0,"0","3",2,"0","0"
41035,-0.161990613211801,-0.811752070108851,2,"0","0",1,0,"0","0",1,"1","0"
41037,-0.244050703501377,-1.49790073495086,1,"1","0",1,0,"0","0",1,"1","0"
41039,-0.11312865669948,-0.403190903478543,4,"0","0",0,0,"0","3",2,"0","0"
41041,-0.188754574262815,-1.03553998060508,1,"1","0",1,0,"0","0",1,"1","0"
41043,-0.188529171095613,-1.03365526317813,1,"1","0",1,0,"0","0",1,"1","0"
41045,0.108857356808177,1.45295385878512,10,"0","1",0,0,"0","3",4,"0","1"
41047,-0.0333080411099895,0.264232305785875,7,"0","0",0,0,"1","1",3,"0","0"
41049,0.233443482453607,2.49468563689785,10,"0","1",0,1,"0","2",4,"0","1"
41051,-0.0450979652128853,0.16565039278476,7,"0","0",0,0,"1","1",3,"0","0"
41053,-0.0952243936448218,-0.253483705416945,4,"0","0",0,0,"1","1",2,"0","0"
41055,-0.199607809266185,-1.12628973094657,1,"1","0",1,0,"0","0",1,"1","0"
41057,-0.0487446848378003,0.13515820355052,7,"0","0",0,0,"1","1",3,"0","0"
41059,0.0461905850991531,0.928963188212244,9,"0","0",0,0,"1","1",4,"0","1"
41061,-0.191493129582169,-1.05843851836369,1,"1","0",1,0,"0","0",1,"1","0"
41063,-0.18539023161837,-1.007408897573,2,"0","0",1,0,"0","0",1,"1","0"
41065,-0.0670577830789597,-0.0179674859649386,6,"0","0",0,0,"1","1",3,"0","0"
41067,-0.0536383207242169,0.0942398750690533,6,"0","0",0,0,"1","1",3,"0","0"
41069,-0.22023953989294,-1.29880275613302,1,"1","0",1,0,"0","0",1,"1","0"
41071,-0.0741566159648771,-0.0773246556855712,5,"0","0",0,0,"1","1",3,"0","0"
41999,0.0311427588850026,0.803140198873838,9,"0","0",0,0,"1","1",4,"0","1"
42001,-0.0202405962870469,0.373496258415204,8,"0","0",0,0,"1","1",3,"0","0"
42003,-0.0447552901343699,0.168515683899702,7,"0","0",0,0,"1","1",3,"0","0"
42005,0.00286338700869481,0.566681121299996,9,"0","0",0,0,"1","1",4,"0","1"
42007,-0.108148908218277,-0.361552541156868,4,"0","0",0,0,"0","3",2,"0","0"
42009,-0.166216559171601,-0.847087483069993,2,"0","0",1,0,"0","0",1,"1","0"
42011,-0.115364263981712,-0.421884021490005,4,"0","0",0,0,"0","3",2,"0","0"
42013,-0.0725989051619242,-0.0642997956849987,6,"0","0",0,0,"1","1",3,"0","0"
42015,-0.0888919099691456,-0.200534394687865,5,"0","0",0,0,"1","1",2,"0","0"
42017,-0.080021874923331,-0.126367248608565,5,"0","0",0,0,"1","1",2,"0","0"
42019,-0.128917770423676,-0.535212197418934,3,"0","0",0,0,"0","3",2,"0","0"
42021,0.0117837584315205,0.64126915697078,9,"0","0",0,0,"1","1",4,"0","1"
42023,-0.290995635639533,-1.89043262705611,1,"1","0",1,0,"0","0",1,"1","0"
42025,-0.157653379743889,-0.775486122281906,2,"0","0",1,0,"0","0",1,"1","0"
